layer	pc1_var	pc2_var	silhouette	between_centroid_std_pc1	between_centroid_std_pc2
2	0.15747205913066864	0.13178397715091705	-0.1023266464471817	0.07551940500038845	0.04427495353634603
3	0.13765710592269897	0.10501454770565033	-0.03606758639216423	0.13571285399572966	0.11419326422903199
4	0.13970185816287994	0.11443322896957397	-0.0893426164984703	0.11196502191461828	0.14521550010564613
5	0.1461353451013565	0.12207930535078049	-0.09331665933132172	0.13528962056683833	0.15240589789257336
6	0.14040452241897583	0.11909476667642593	-0.09049022942781448	0.10314706334112402	0.17832464655125682
7	0.1403997540473938	0.102390356361866	-0.046669915318489075	0.25346720635709585	0.1003751406640165
8	0.12539781630039215	0.09322906285524368	-0.04703787714242935	0.26243065739615623	0.11650115372639172
9	0.11631707847118378	0.08111913502216339	-0.0013134414330124855	0.29181803227300085	0.1703827209430979
10	0.13029851019382477	0.07769069820642471	0.022506991401314735	0.3767878449526521	0.22817235411021944
11	0.14645996689796448	0.07956148684024811	0.05825939029455185	0.46574981089270984	0.2882342798553326
12	0.16347992420196533	0.07603594660758972	0.023014873266220093	0.5737543456105214	0.34584613238115774
13	0.16483592987060547	0.0768846794962883	0.032999105751514435	0.6644815352195151	0.39722157644573264
14	0.15877428650856018	0.07726342976093292	0.030757708474993706	0.6963559185934973	0.4191790268193684
15	0.18212094902992249	0.08121195435523987	0.04558849334716797	0.8812470983601061	0.495493561448576
16	0.191298246383667	0.07972577959299088	0.06896166503429413	1.0711793555108966	0.6534202045199099
17	0.18809199333190918	0.07815130054950714	0.07633287459611893	1.4047034480845941	0.7905919717715674
18	0.19431784749031067	0.07844386249780655	0.06856542825698853	1.5284721614023056	0.8012125809046418
19	0.27890539169311523	0.08017229288816452	0.05483761057257652	2.2991689831193503	1.0484811890594454
20	0.29497799277305603	0.07717005908489227	0.03339935839176178	2.4572084047636276	1.0486249810109483
21	0.30170366168022156	0.07976517826318741	0.022119462490081787	2.519108889426527	1.0644383616894846
22	0.30395379662513733	0.07975764572620392	0.020083075389266014	2.406939213534199	0.9888790798581922
23	0.3051845133304596	0.08619682490825653	0.0145613057538867	2.507854736330899	1.0798703823315443
24	0.29782769083976746	0.08975819498300552	0.010504377074539661	2.38776409956868	1.0787492886988412
25	0.27200227975845337	0.09420133382081985	0.011991731822490692	2.3058796405585054	1.1128822150338624
26	0.27419495582580566	0.0937495082616806	0.006663547363132238	2.3653528819455207	1.105470997430755
27	0.28526854515075684	0.09754584729671478	-0.0026951360050588846	2.688040277129219	1.2773980524025788
28	0.2884596288204193	0.09492164105176926	-0.006858254317194223	2.6906715199080367	1.2735398926056014
29	0.27378106117248535	0.09906164556741714	-0.007218333892524242	2.7030867852855893	1.3238092768255547
30	0.26729413866996765	0.1036096140742302	-0.016119105741381645	2.6700934873145683	1.339607361108279
31	0.29968684911727905	0.10718858987092972	-0.036452315747737885	3.0768886793660437	1.6098503666677342
32	0.28610894083976746	0.106288842856884	-0.0387592539191246	3.184857560610964	1.6955936330025838
33	0.24653960764408112	0.10462446510791779	-0.01648155227303505	3.334691134863961	2.0069263930428565
34	0.2131381332874298	0.11765782535076141	-0.02452443540096283	3.202735773718159	2.165297630690125
35	0.22315649688243866	0.13831977546215057	-0.03933068364858627	2.8171590185464104	3.6822044911463747
36	0.21328292787075043	0.14153806865215302	-0.0370195209980011	2.8288764645567253	3.7235077593370027
37	0.22449791431427002	0.13927942514419556	-0.041933972388505936	2.7565817941405393	3.6765739797648744
38	0.2360907942056656	0.14129199087619781	-0.043303366750478745	2.5218918731965614	3.5213731648135456
39	0.23047049343585968	0.13844648003578186	-0.028298253193497658	2.7543399767462584	3.5692008626683385
40	0.23159877955913544	0.13636311888694763	-0.025553874671459198	2.5482434017419493	3.352880174613569
41	0.22763940691947937	0.13564227521419525	-0.02121012471616268	2.471056991122036	3.254380249269105
42	0.22454018890857697	0.13569793105125427	-0.016151346266269684	2.53825945063315	3.2434244500310823
43	0.22397881746292114	0.14153482019901276	-0.0008092292700894177	3.174832447324899	3.4421864739005
44	0.2145744413137436	0.14958743751049042	-0.00025211009779013693	3.226170528525806	3.470428156839831
45	0.1993665248155594	0.16344474256038666	0.008870963007211685	4.067508769152701	3.2537635609924296
46	0.20123012363910675	0.15917514264583588	0.010435676202178001	4.185956708554395	2.912557798990668
47	0.20836247503757477	0.13996931910514832	0.024160921573638916	5.186285733544204	3.4326001907355193
48	0.2082267552614212	0.13869397342205048	0.1450825333595276	5.439295051869929	4.233271533580024
49	0.25165268778800964	0.13367320597171783	0.19866961240768433	7.463346282706292	5.309192174410576
50	0.2220274955034256	0.13180318474769592	0.21283094584941864	8.810421848108197	6.665222578194544
51	0.21392162144184113	0.1278572678565979	0.23149524629116058	11.01692355168532	8.33442883714628
52	0.2358635663986206	0.13920646905899048	0.24188809096813202	15.749481730410535	11.339435032999537
53	0.2706216871738434	0.1417599618434906	0.22055038809776306	20.782876325588795	13.910804122248887
54	0.26070716977119446	0.1578817218542099	0.25560882687568665	25.609530218639495	18.69742595985142
55	0.24492861330509186	0.14763754606246948	0.2637827694416046	28.386934297887457	20.94331212881964
56	0.2515791356563568	0.14443162083625793	0.26495686173439026	31.534554519331486	22.743909644554314
57	0.2512480914592743	0.14206279814243317	0.26040118932724	34.024230466985564	24.032459597383678
58	0.2591034471988678	0.1416512131690979	0.24631044268608093	37.798663677167994	26.39434319750632
59	0.2681088149547577	0.14206036925315857	0.2531921863555908	42.32982194479313	28.857838707844003
60	0.26134365797042847	0.13942033052444458	0.24331557750701904	46.27873986552333	31.332557344563014
61	0.26163405179977417	0.13534654676914215	0.24945829808712006	50.176564190542315	33.597991290078255
